we will never know,Nanu qigdu manaaxiga.,,,,
i checked everywhere,Anu kullikkel cubbuseh,,,,
here is the bill,cisab ah teeti,,,,
life is crazy,Mano cabbule,,,,
i cannot read french,Anu faransah af kawsam maduuda,,,,
we will start,nanu qimbisenno.,,,,
take zain upstairs,zayin dagah bey,,,,
i have a leaky faucet,anu caxitta buuba liyo,,,,
zain needed the money,zayin lakqo faxak suge,,,,
you almost died,atu rabtam faxxa,,,,
it will snow tomorrow,Beera barad radele,,,,
this is my umbrella,tah yi dibaata,,,,
i will need your help,Anu ku cato faxxeyyo,,,,
zain appears worried,zayin ceenitam ceela,,,,
thats very generous,toh kaxxa caalata,,,,
zain is making dinner,zayin diraari bicsa,,,,
i felt dumb,Anu duqur cuse,,,,
zain is behind this,Zayin tahak derret yan,,,,
i have a sweettooth,anu salfa le boddin liyo,,,,
i have zains keys,anu zayin fakeenit liyo,,,,
put it over there,wokkel daffes,,,,
dry wood burns well,kafin boco nagay cararta,,,,
i love trips,Anu safar kiciyyoh,,,,
i am a nice guy,Anu meqe numu,,,,
we are just friends,nanu dubuk kataysis,,,,
i have wine,Anu qinab liyo,,,,
zains strange,Zayins qibnaytu,,,,
the sky is blue,Qaran kuclinaana.,,,,
i am happy with it,Anu teetil ruffa axce,,,,
how beautiful,maxxa qaxa le,,,,
zain isnt canadian,zayin kanada hinna,,,,
forget it,habbal tet,,,,
i hope i am wrong,Anu hoxeh anim qaagita,,,,
i retired last year,Anu tatre sanat dadqoh ewqeh,,,,
he is afraid of death,usug rabak meysitah.,,,,
i will check that,Anu woh cubbuseyyo,,,,
i wake up early in the morning,Anu saakuuk ugta,,,,
take that box away,woo sandug wonnah bey,,,,
zain is shy,Zayin wacarriyle,,,,
women hate me,Sayyo yoo niqbah,,,,
zain is still angry,zayin uxih bakcarriteh yan,,,,
really,nummaak,,,,
he is looking at me,usug yoo wagta.,,,,
what is this for,Ah macaay,,,,
kiss tom,Tom fugut,,,,
i just went into debt,Anu abuud addat cule,,,,
i cant hate you,Anu koo manqibe,,,,
lets take a bus,Baas beynay,,,,
zain is not a member,zayin adoyta hinna,,,,
he took his time,usug isi wakti bee,,,,
tell me the news,Xaagu yoh warisey.,,,,
lets go now,away gennay,,,,
he cant read,usug kawsam maduuda,,,,
drink up your milk,isi can uqub,,,,
will you wait for me,atu yoo qambalta,,,,
lets let zain decide,zayin faatacisnay,,,,
dont rush me,yoo masissikeh,,,,
earth is a planet,Baaxo pilaaneeti,,,,
is zain with us,Zayin nellih yan,,,,
come into the room,footima fan ama,,,,
its a lot of work,tah mango taama,,,,
you were right tom,atu gitat sugte toom,,,,
zains coming,Zayin yamaateh yan,,,,
leave us alone,dubuk nee cab,,,,
you had your chance,Atu isi saami lito,,,,
i have just come here,Anu akke emeete,,,,
i will take it,Anu beeyyo,,,,
i was outdoors,anu irol suge,,,,
he sang and sang,usug gad kee gad,,,,
i said drop your gun,anu excem isi gira qid,,,,
zain loves secrets,zayin sirri kicna,,,,
that sounds exciting,woh rufto lem celta,,,,
no one cares,Wali num carra mali,,,,
you are both crazy,isin nammayak inkih cabbooteh,,,,
do your best,taysem ab,,,,
lets not ruin it,tet mabaysinnay,,,,
lend us a hand,Gaba neh acuy,,,,
its going fine,meqennal gexxa,,,,
he is a fish dealer,usug kullumta yaylammi,,,,
the soups very hot,shurba kaxxam niqnih,,,,
i remember everything,Anu kullim kassitah,,,,
you can't have everything,Kullim taallem madudda.,,,,
these are the rules,tamah madqooqi,,,,
i am working on it,Anu elle taamitak geytima,,,,
i am going to my hair cut,Anu inni dagor garuquh gexa,,,,
you are not god,atu rabbi hinnito.,,,,
i dont like to cook,Anu alaysam mafaxa,,,,
what do you need,maca faxxaah,,,,
rashidah has a weak constitution,Rashida boolale doolát madqa le.,,,,
it snowed in osaka,osakal barad rade,,,,
call me this evening,abar yoh hayis,,,,
we started to walk,Gexnam qimbisne.,,,,
i'll be ready in a moment,Anu dagoom gulguluh gaceyyo,,,,
quit touching me,yoo xagaanam soolis,,,,
it seems worthless,tuxxiq sinnim celta,,,,
i will call him,Anu kaah seeceyyo,,,,
you cant change tom,atu tom milaagtam madudda,,,,
was that a squirrel,woh dora luk sugte,,,,
do you like my friend,atu yi kataysa kicintoo,,,,
i hate coffee,Anu buna niqibyoh,,,,
i have a white cat,Anu qado dummu liyo,,,,
you cant deny that,Atu woh ganam madudda,,,,
lets improvise,maysaasa haynay,,,,
mary is zains cousin,Mary Zayinsi qammih baxa,,,,
i brushed my hair,Anu inni dagor qadayse,,,,
zain is a bodybuilder,zayin dagar xiso,,,,
thats all they had,toh inkih oson luk sugen,,,,
you dont waste time,wakti mabaysin,,,,
zain was imaginative,zayin kasat suge,,,,
they are mad at you,oson kol cabbooteenih,,,,
open your eyes tom,intiita faka,,,,
do you need money,Lakqo maay faxxa,,,,
i dont like to walk,Anu gexam mafaxa,,,,
they are all dead,oson inkih raben.,,,,
its complicated,tah centibbaarule,,,,
he ran for his life,usug isi manoh kude,,,,
love is like oxygen,Kacni oksijiin inna,,,,
my plan was rejected,yi ekraaro cinnimteh,,,,
wood is flammable,boco carartaama,,,,
its a nice party,ah meqe dokla,,,,
save yourself,isi cat,,,,
how is work going,taama mannal gexxaah,,,,
he thinks i am jealous,usug anu aysinu liyom yakkale,,,,
i cant come tomorrow,Anu beera amaateyyo,,,,
i knew youd make it,Anu atu tet abtem aaxigeh,,,,
they are expensive,oson gaalik yanin,,,,
i live in a big city,Anu kaxxa magaalal mannoowa,,,,
zain drives too fast,Zayin kaxxam sissikuk saniitisa,,,,
it seemed normal,qaadik tan,,,,
try not to panic,wariggite waytam gibbat,,,,
we will succeed,Nanu aysenno,,,,
he grabbed her hand,usug gaba teetik xabba heeh,,,,
i am an old woman,Anu idalto,,,,
i am an old friend,anu dumaahi kataysa,,,,
the concert is over,dokla gaba kalteh,,,,
he is a selfmade man,usug isih bicse numu.,,,,
i am ugly,Anu qaxuumaane,,,,
i hate my job,Anu inni taama niqibyoh,,,,
she is a mere child,is dubuk awka,,,,
i need a new bicycle,Anu qusba baskil faxa,,,,
its hard to say,iyyaanam gibdih,,,,
she hugged him,is kaa aliilit hayte,,,,
you have no fever,Atu niqna mantu.,,,,
he was in the queue,usug daamih addat suge,,,,
i have a big dog,Anu kaxxa kuta liyo,,,,
i have met her before,Anu ahak dumal tet ongooroweh,,,,
go when you want,Faxxa wak gex,,,,
zain is very sociable,zayin kaxxam angaaraw le,,,,
you are wasting water,Atu lee finqissah tan,,,,
he is sharpwitted,usug afti cubbi le,,,,
its monday today,asaaku itleeni,,,,
what shall we do,maca abnaah?,,,,
zain is nice,Zayin meqeh,,,,
i cannot help you,Anu koo catam maduuda.,,,,
are you still here,Atu uxih akkel tanii,,,,
i am often here,Anu mango uddur akkel an,,,,
try to catch me,yoo tabbixem gibbat,,,,
you are a good friend,Atu meqe kataysa.,,,,
war is hell,Qeebi jahannam,,,,
zain isnt outside,Zayin irol mayana,,,,
we tried our best,nanu xiqqa haamal gibbatne,,,,
you need to study more,Atu mangom kusaaqissam faxxa.,,,,
whose plan is it,iyyin ikraaro,,,,
i am cleaning my room,Anu inni qari kaqlisa,,,,
are you artistic,Atu fannaan kinnitoo,,,,
i am exhausted,Anu eceleh an,,,,
can zain see us,Zayin nee yablem duudah,,,,
zain seems lonely,Zayin dubuk yanim ceela,,,,
he had a strange dream,usug qibnayti soono luk suge,,,,
nobody volunteered,Faxe num labbatliino,,,,
does your father know,Ku abba yaaxigee?,,,,
you are screaming,atu kaaytah tan,,,,
i am like my father,Anu yi abbah inna,,,,
i am sick of hospitals,anu hospitaalak biyaakitah,,,,
zain did it all,Zayin kullim abeh,,,,
they dont like cats,oson dummu mafaxan,,,,
that is a pagoda,woh pagoda,,,,
zain has a short fuse,zayin ux fiyuuz le,,,,
zain accelerated,zayin sissikaane le,,,,
we are even,nanu wala kinnino,,,,
i am tired of my work,Anu inni taamak taqbeh an.,,,,
the window is open,Xangabi fakut yan,,,,
i said stay back,Anu excem wadirih idiy,,,,
try this on,tah gibbat,,,,
she has dry hair,is kafin dagor le,,,,
i am not hiding,Anu maqammalliyyo,,,,
i am upstairs,anu dagal an,,,,
are we safe now,nanu nagay nan away,,,,
here is your order,ku amri ah teeti,,,,
we will reach there before the time,nanu tokke gufenno waktik naharal.,,,,
call an ambulance,Ambulansih sec,,,,
zain stubbed his toe,zayin isi feeraari yumuxxeh,,,,
its not on the menu,tah oyti addat matan,,,,
did he stay very long,usug kaxxam xer waktih sugee,,,,
she found him a seat,is daffeyna kaah geyte,,,,
i call a spade a spade,anu ispade exce,,,,
i have been cheated,Anu aylahseh,,,,
i just showered,Anu hudunuh kaqaleh,,,,
i am years old now,Anu away liggiditte liyo,,,,
he is two years older than i am,usug yok namma karmat nabah.,,,,
guess what he told me,Usug yoh warsem fayramisey,,,,
i am glad i was there,Anu wokkel sugeemih ruffa axce,,,,
its for you,tah koh,,,,
can i go out to play,Anu digiruh awqem duudah,,,,
no one was alive,num manol masuginna,,,,
i enjoyed it too,Anu edde ruffa exce,,,,
how was your stay,ku daffeyna mannal sugteeh,,,,
they cant get in,oson culaanam maduudan,,,,
i am so sorry,Anu kaxxam rookitah,,,,
i think zain can help,Zayin catam duudam yot celta,,,,
i was almost right,anu gitat suge,,,,
zain is unsociable,zayin ayyuntiino mali,,,,
i have a dictionary,Anu Maysarraqa liyo.,,,,
pick up your trash,isi guddaafa ugus,,,,
stop badgering me,yoo yayyaaqeenim soolis,,,,
take my coat,yi koot bey,,,,
do you live alone,atu dubuk waarta,,,,
i was happy for tom,anu tomuh farcik suge,,,,
he was fully clothed,usug inki gabuuk sarteh suge,,,,
zain isnt up yet,Zayin taham fan ugteh mayana,,,,
i am very conservative,anu kaxxam dacrisa,,,,
i cant meet zain now,Anu away zayinit ongoorowem maduuda,,,,
may i change my order,Anu inni amri milaagam duudah,,,,
he needs money,usug lakqo faxa,,,,
i was disgusted too,Anu kaadu naqbiteh suge,,,,
take care,hayya hay,,,,
i hid behind a tree,Anu caxak derret yommooqoreh,,,,
i dont need a doctor,Anu daylaabe mafaxa,,,,
spare me the details,Addafakoot yoh cab,,,,
hand me that broom,woo fiyeena yoh taceem,,,,
what is love,Kacanu macaay,,,,
i have dated a lunatic,anu cabuli numuk ayro liyo,,,,
i heard zains voice,Anu Zayin xongolo obbeh,,,,
i thought so at first,Anu qemmol tonnal ucsubeh suge,,,,
i have a family,Anu buxâ mara liyo,,,,
we have nothing else,Nanu kalah tu mannu.,,,,
let me get ready,gulguluh gacam xic,,,,
its easy to say but difficult to commit,iyyaanam sahlinih takkay immay abaanam gibdih,,,,
zain failed the test,Zayin aqayyaarel radeh,,,,
try to stay awake,Nikaarat sugtam gibbat,,,,
she died of shock,is wariggaak rabte,,,,
i'll take some x-rays of your teeth,Anu ku moddinak dagoo raaji beeyyo,,,,
i only want tom,Anu dubuk tom faxa,,,,
i love my mother,Anu inniina kiciyyoh,,,,
i cooked him dinner,Anu diraari kaah alayseh,,,,
thats a given,toh yomcowweh,,,,
shall we start,Qimmisnay,,,,
that hurts stop it,too biyak soolis,,,,
did zain contact you,zayin kot ongooroweh,,,,
i have some money,Anu dagoo lakqo liyo,,,,
where am i,Anu ankel an,,,,
i am right for once,Anu inki adda gitat an,,,,
he is antisocial,usug ayyuntiinô sadih,,,,
zain is frugal,zayin qidaddo le,,,,
open the safe,nagaytaniina faka,,,,
zain hugged mary,Zayin Mary aliilit hee,,,,
i might not like it,Anu akcine waam takkeh,,,,
i gave you a book,kitab koh ecee,,,,
the towel is wet,saro uunih,,,,
i am glad to see you,Anu koo ublem ruffa exce,,,,
i am sad now,Anu tawayi rookite,,,,
i am in tokyo today,Anu asaaku tokkiyol an.,,,,
this wont take long,tah mangom mabeyta,,,,
zain is lazy,Zayin arrahumale,,,,
i will tell him that,Anu woh kaah warseyyo,,,,
tie your shoelaces,isi kebel akat axaw,,,,
clean that up,Wohim saytunnos,,,,
zain rang the bell,Zayin kalluuwuseh,,,,
zain saw mary waiting,zayin yubleh maryem qammaltam,,,,
what was it like,maca ceelak sugte,,,,
we dont need him,nanu kaa mafanna,,,,
any thing else,gersiimih,,,,
zain skipped lunch,Zayin satqâ kalo kaqte,,,,
he had fun with her,usug tet lih rufto luk suge,,,,
i am a child,Anu awka,,,,
i wrote it for tom,Anu tomuh fiiriseh,,,,
i looked everywhere,Anu kullikke wagitte,,,,
dont get fat,gabul mageytin,,,,
water boils at 100°c,Lee 100°c facta,,,,
whose idea was this,Ah miyyin mablak sugteeh,,,,
i will take zain home,Anu Zayin buxah beeyyo,,,,
thats not funny,woh rufto hinna,,,,
zain has no manners,Zayin adabi mali,,,,
which is our car,Ni birtaali anni tiyaay,,,,
who believes in god,Yallal Taamineeh,,,,
dont try to stop me,yoo soolissam magabbatin,,,,
you are a problem,Atu taqabi lito,,,,
you are both insane,isin inkih cabuli,,,,
i was having lunch,Anu bodda xamak suge,,,,
have they arrived yet,oson taham fan gufen,,,,
hell get over it,jahannam teetik gey,,,,
i want that,Anu woh faxa,,,,
this clock is mine,Ta saaqat yiimi,,,,
you disgust me,atu yoo naqbisseh,,,,
are you out there,Atu wokkel tanii,,,,
you must tell me,yoh warissam faxximta.,,,,
he comes at noon,usug carra yamaate,,,,
youve had your fun,Atu isi rufto lito,,,,
its our only chance,tah nek dubuh yan saami,,,,
keep your eye on him,inti kaal hayis,,,,
i will look it up,Anu tet wagteyyo,,,,
i have got goosebumps,Anu goosebamps liyo,,,,
zain knew where to go,Zayin anke gexam aaxaguk suge,,,,
did zain find you,Zayin koo geeh,,,,
do whatever it takes,Faxximtam ab,,,,
zain is still there,zayin uxih wokkel yan,,,,
when can i call you,Anu malqo koh seecam duudah,,,,
they say he is sick,Usug biyaakitah iyyan.,,,,
he had no money that is why i paid the bill,usug lakqo luk masuginna tohih taagah yoofenta kah meklem,,,,
this is how i did it,Anu elle abem tamah,,,,
he cleared his throat,usug isi qunti duugeh,,,,
it cost me a fortune,Gadda yoh mekelsimte,,,,
zain has lost weight,Zayin qilsa daggooweh,,,,
endorse this check,tama cubbusso oggol,,,,
do you wanna get beaten up,Atu taatukem faxxa,,,,
theyd like that,oson woh kicnon,,,,
zain has no hat on,Zayin koofiya mali,,,,
zain doesnt complain,Zayin malkit mali,,,,
this book is boring,Ta kitab taqabi le,,,,
sign here please ,Ku maganak akkel asta hayis,,,,
wait you guys,sin qammal labhay,,,,
i got you this,Anu tah koo geeh,,,,
real men drink tea,numma num shaahi yaaqube,,,,
will you take it,Atu tet beytaa,,,,
i did as i was told,Anu elle warsennal abeh,,,,
zain looks busy today,Zayin asaaku agxet yan,,,,
i am a little curious,Anu dagoom ixxiga faxa,,,,
he is studying now,usug away baritak geytima.,,,,
you could do better,Atu taysem abtam duuddah,,,,
you smell wonderful,atu meqe suruy lito,,,,
zain was victorious,zayin mayso luk suge,,,,
zain is flabbergasted,Zayin cakkumsuteh,,,,
am i late,Anu udurruteh,,,,
i am poor at swimming,Anu giirisiyyal baacoyta,,,,
can you do this,Atu tah abtam duuddaa,,,,
i am catching on,anu abbixeh an,,,,
i have been to india,Anu Hindiya gexeh,,,,
zain has a kind heart,Zayin meqe sorkocô baxa le,,,,
are you mentally ill,atu mesenkaca biyaakita,,,,
i am on my way,Anu inni gital an,,,,
i like it very much,Anu kaxxam kiciyyoh,,,,
are you zains lawyer,atu Zayin garkure kinnitoo,,,,
has anybody ever thought of this,Tah faxe num yuscubeh yanii,,,,
stop that tickles,woo muqna soolis,,,,
please let me sleep,Ku maganak xiinih yoo xic,,,,
dont say such things,tannah tanim maxcin,,,,
you are a smart boy,Atu qaxmeqe awka.,,,,
you are illiterate,Atu baritte wayta,,,,
this is a great idea,tah kaxxa mabla,,,,
do you have a comb,atu fileyna litoo,,,,
you have to call tom,Atu toom kalluwussam faxxinta,,,,
it was impressive,assakat luk sugte,,,,
just go away,wonnah gex,,,,
i couldnt walk,Anu gexam maduuda,,,,
zain is quite moody,zayin kaxxam cuso le,,,,
you cant stop me,Yoo soolissam madudda,,,,
is it raining now,taway rob radah inna,,,,
i met him at a club,Anu dokonul kaat ongoorowe,,,,
were persevering,coolaysittak sugen,,,,
he is a bus driver,usug baasih kokkobise,,,,
she does not smoke,is maqeerissa,,,,
i want to eat a mango,Anu mango akmem faxa,,,,
i lost my car keys,Anu inni kokkobeh maftacitte weeh,,,,
zain is unimaginative,Zayin mabla mali,,,,
zain may not be there,zayin wokkel ane waam takkeh,,,,
he is bankrupt,usug kasaara,,,,
i am so full,Anu kaxxam kibuk an,,,,
tell him to call me,yoh kalluwus kaah inxic.,,,,
that will do,woh abe le,,,,
i am bleeding badly,anu umam qabli caxta,,,,
he lived a hard life,usug gibdi manoh mannoowe,,,,
zain ran off,Zayin kudeh,,,,
please refer to page ten,kumagan galik tabana fan wagit,,,,
he is no doctor,usug daylaabe hinna,,,,
i am thirsty,Anu bakaariteh,,,,
he respects me,usug yoo yassakaxxeh,,,,
i am teaching basque,Anu Baski barsa,,,,
thats upsetting,toh ceerissaama,,,,
are you flexible,atu milallaagu lito,,,,
my trousers are loose,yi saraawil salac le,,,,
zain doesnt think so,Zayin woh makkala,,,,
zain tried to save me,zayin yoo catam gabbate,,,,
be gentle but firm,Sabhalal takkay immay digga tik,,,,
we wanted dessert,nanu salfa fanna,,,,
get me the newspaper,Xaagi waraakit yoh gey,,,,
zain will get over it,Zayin teetik amo gexele,,,,
its as cold as ice,Barad innah xabca,,,,
did zain see anything,Zayin tu maay yubleh,,,,
these shoes are hers,Tama kebella teeti,,,,
i feel homesick,Anu buxah maxhax cusa,,,,
what is this noise,Ta xongolo macaay,,,,
what got into you,macaay koo cultem,,,,
is she beautiful,is qaxa inna,,,,
i can hardly wait,Anu qammaalam maduuda,,,,
it looks ridiculous,ah forkacat lem celta,,,,
its not important,ah tuxxiq mali,,,,
how lucky we are,nanu magide saami lino,,,,
i had better see him,Anu kaa ablem tayse,,,,
dont forget about us,nee mahawweenin,,,,
zain always loses,zayin umman weeh,,,,
carry this for me,tah yoh quuka,,,,
i must apologize,Anu qafuuta esseram faxximta.,,,,
i accept your terms,Anu ku wakti oggoleh,,,,
she is married while i am a bachelor,is digibteh anu bachler an wak,,,,
how wide is it,magideh baar leeh,,,,
i didnt see anybody,Anu num maballiyo,,,,
i am deeply ashamed,anu kaxxam wacarriye,,,,
i have got more,Anu mangom geeh,,,,
give it to me please,Ku maganak yoh ucuyey,,,,
